Emergency patient waiting time,Emergency patient Server Time,Emergency Patient Service Time
15.733184531686398,18.809597204551046,3.0764126728646435
0.0,9.487883355195208,9.48788335519521
8.009750424975337,12.332955987042169,4.323205562066827
3.0883242441045837,11.158362196961178,8.0700379528566
0.0,13.808840056856255,13.808840056856251
3.5033235896900123,5.928997309159001,2.425673719468988
5.300343001224263,10.313568180598281,5.01322517937402
0.0,4.682992471050227,4.682992471050234
3.8475037946859914,10.172555020411465,6.325051225725479
0.0,9.935432797221097,9.93543279722109
0.0,8.243157416129748,8.243157416129742
0.0,9.148687000031288,9.148687000031286
0.0,9.52934358026502,9.529343580265023
3.8236160630935103,20.412084368184196,16.5884683050907
17.13004045716528,24.446280144470194,7.3162396873049005
0.0,17.006760939586627,17.006760939586655
0.0,4.7868607026088625,4.7868607026088625
0.0,2.8583949138172784,2.8583949138172997
0.0,6.804205894926895,6.804205894926918
0.0,0.9461528401319015,0.9461528401318855
0.0,8.456324477108751,8.456324477108733
0.0,7.051851812755672,7.051851812755686
5.666046402398422,20.502918176410503,14.836871774012081
0.0,0,10.887733338676751
0,0,0
0,0,0
Next Day,Next Day
0.0,8.894163498966304,8.894163498966305
0.0,7.929894937646875,7.929894937646875
0.0,14.27153639803575,14.27153639803575
0.0,1.3036432307466583,1.3036432307466548
0.0,6.422402034685007,6.422402034685009
0.0,10.314958382550785,10.31495838255079
0.0,3.2711632180810852,3.2711632180810923
3.231353983753081,14.187507695923586,10.956153712170513
0.0,4.673669433891689,4.673669433891681
0.0,8.854587914274958,8.854587914274953
2.375187374665302,9.493531611291843,7.1183442366265535
0.0,13.38776425707377,13.387764257073782
7.387392084667482,28.9274439371502,21.540051852482712
23.993921799414466,35.05101355575343,11.05709175633898
25.591994321068313,35.67352653881474,10.081532217746403
13.730357738032694,17.69657494838964,3.9662172103569313
12.616975947523201,21.501811324342498,8.884835376819307
0.0,13.43774734108024,13.437747341080247
0.0,7.639873567663074,7.639873567663063
0.0,5.176738121471658,5.176738121471672
0.0,2.4373757606122695,2.437375760612258
0.0,10.88847499191769,10.88847499191767
0.0,6.340966236255326,6.340966236255319
0.0,0,15.344999039874676
0,0,0
Next Day,Next Day
0.0,10.381472043401477,10.38147204340148
0.0,5.442092954402533,5.442092954402533
0.0,6.817720997513284,6.817720997513286
0.0,1.3689730446071735,1.3689730446071744
0.0,6.445329146508442,6.445329146508441
0.0,17.488830886154787,17.48883088615478
13.955179933054183,28.343500980694373,14.38832104764019
1.5988686410066606,14.842495086021017,13.24362644501436
7.062666694132417,25.756300697474785,18.69363400334238
17.997485410722675,29.091325490862914,11.093840080140238
0.0,10.924090726746527,10.924090726746517
4.667151438824789,12.434107412519921,7.7669559736951435
3.9229864341612313,20.896921769188907,16.97393533502769
15.07477956626542,27.457665934522794,12.382886368257363
0.0,9.312835578585634,9.312835578585613
0.0,9.571693553469686,9.57169355346968
4.935655243761005,8.053233283666032,3.11757803990501
7.903379440110939,18.22932170857564,10.325942268464672
16.891189676505746,20.279122127612027,3.3879324511062627
2.4171526861060784,23.49288835019763,21.075735664091575
0.0,9.24164550919852,9.24164550919853
0.0,15.437171487742603,15.437171487742614
6.122670869414776,11.510530027268544,5.387859157853757
1.3293780248260987,4.130415666442104,2.801037641616004
0.0,12.510282090291867,12.510282090291895
9.125228001039602,11.919209668747953,2.7939816677083336
7.292572094510092,0,10.48008399644461
0,0,0
0,0,0
Next Day,Next Day
0.0,12.492632627067078,12.492632627067076
0.0,6.910234158070274,6.910234158070276
0.0,0.6661982787239751,0.6661982787239751
0.0,17.232695405782074,17.232695405782067
10.024277769086765,22.245260401898207,12.220982632811443
18.321852467101223,29.40481992549782,11.082967458396595
28.286393676967023,40.2502957617568,11.963902084789781
16.11016039336978,25.750931022718646,9.640770629348857
0.0,6.25657460033915,6.2565746003391585
4.808804862201072,12.722366881591114,7.913562019390039
7.232942639178589,16.714226502427863,9.48128386324927
0.0,3.804597264094184,3.8045972640941947
0.0,13.007474922497295,13.007474922497305
11.230267934910813,15.660021770780162,4.429753835869345
0.0,18.20701345859908,18.20701345859907
15.688177823377686,28.62785373318698,12.9396759098093
20.539623264006167,36.91550108853497,16.37587782452879
15.583081532196104,21.943781150365794,6.360699618169666
0.0,15.344998375680802,15.344998375680799
0.0,21.875805486219008,21.875805486219022
20.977063120756384,30.78503151392937,9.80796839317299
29.087652067773547,33.09609251328715,4.0084404455135925
2.5868054246591896,7.161214025007553,4.574408600348387
0.0,3.8190332561866285,3.819033256186648
0.0,7.478431377525453,7.478431377525482
4.751843270266704,19.133210518916997,14.381367248650271
0.0,0,13.320838195060151
Next Day,Next Day
0.0,7.139076740388008,7.139076740388009
1.6767698020577768,11.503525009919802,9.826755207862025
0.0,18.06647556906661,18.06647556906661
4.0150707527811065,11.8037530353092,7.7886822825280895
6.051599158573737,13.407451658895653,7.355852500321921
3.268472324339541,15.921729856451265,12.65325753211173
11.597702945262256,13.290593201566182,1.6928902563039268
0.9194633171146478,10.622958491046361,9.703495173931717
0.0,5.202790243624122,5.202790243624117
0.0,15.209331221324845,15.209331221324849
11.934981746345784,20.562593668423304,8.627611922077532
0.0,10.028356037817673,10.02835603781767
8.088201652550339,8.697352013928452,0.6091503613781182
0.0,8.042597804921343,8.042597804921336
5.403150315073987,11.979656024190689,6.5765057091167085
10.276009800839972,21.804663722383907,11.528653921543933
4.254726447287396,16.62226799255592,12.36754154526853
0.0,2.5187964672028613,2.5187964672028613
0.0,7.243882459605118,7.243882459605139
0.0,6.6601174099987475,6.660117409998759
0.0,8.680201974866236,8.680201974866245
0.0,6.675962390878169,6.6759623908781895
3.241006841391311,6.258309210409948,3.017302369018653
0.0,11.377219054144234,11.377219054144211
3.303985947325657,0,9.792200452532638
0,0,0
Next Day,Next Day
0.0,12.546119703134893,12.546119703134892
7.334005000762447,18.97456742478974,11.640562424027296
13.225904043718918,21.00808423184594,7.782180188127018
11.260608575163822,18.372179644203136,7.111571069039313
0.0,10.359321258825595,10.359321258825597
0.0,6.061509369700403,6.0615093697004045
0.0,9.082057858861845,9.082057858861837
0.0,8.20353501560814,8.203535015608134
1.984004963709566,2.5027800269299263,0.5187750632203585
0.0,16.381416149074838,16.38141614907484
8.51313608806909,17.5301119813778,9.016975893308699
0.0,4.567316078514324,4.567316078514311
0.0,3.312914540876534,3.312914540876534
0.0,5.122542312165336,5.12254231216535
0.0,5.649844505583701,5.649844505583708
0.0,11.521918958417444,11.521918958417434
2.694413967030414,2.884205780635739,0.18979181360532316
0.0,14.784095979082736,14.784095979082728
13.719186070803573,16.72037368879836,3.0011876179947627
15.396862497501047,24.172880732966746,8.776018235465678
7.16249365672968,14.226715381263261,7.064221724533564
13.87751742219723,21.339993991075687,7.462476568878456
6.438328581148028,12.413321276001739,5.974992694853727
10.032941378910493,22.28033365287382,12.247392273963307
0.0,13.478702997089783,13.478702997089778
11.516501283359219,20.72608077782718,9.20957949446798
19.01639988456543,0,14.308480459014294
0,0,0
Next Day,Next Day
0.0,4.615665501650422,4.61566550165042
0.0,4.474327286402037,4.474327286402036
0.0,9.346694246313433,9.34669424631343
1.3161832261935302,13.490738685372222,12.174555459178693
0.0,26.18449041365527,26.18449041365528
10.848852511750465,16.734656285853617,5.885803774103161
14.822964867824226,27.025611901011274,12.202647033187057
0.0,16.010195418249452,16.010195418249445
0.0,11.555336656023115,11.555336656023115
0.0,3.61959271024341,3.619592710243399
0.0,1.3586180858125658,1.3586180858125694
0.0,6.755262333978521,6.7552623339784965
0.0,7.980951859637116,7.980951859637144
7.5997726681295035,15.098646091209048,7.498873423079538
0.0,7.768255330023237,7.768255330023244
5.425661747107313,18.465887929935093,13.040226182827793
0.0,1.59861217476697,1.5986121747669806
0.0,5.349197768178499,5.349197768178518
0.0,4.8030701215149065,4.803070121514881
0.0,14.636968125769442,14.636968125769451
10.964222671549749,0,7.267043585722916
0,0,0
Next Day,Next Day
0.0,8.92242808954751,8.92242808954751
0.9633303093098888,9.48663207753458,8.523301768224691
0.0,11.021681549764729,11.021681549764729
5.8291944133447515,12.091057773938196,6.261863360593441
2.124524653981318,14.45404630227032,12.329521648289006
0.0,16.777853402537048,16.777853402537055
15.618307254752722,18.19810170871041,2.5797944539576942
1.1374207930344369,14.006041949421117,12.868621156386682
12.38735835424444,18.10122076854256,5.713862414298122
14.601930463895528,26.07728535544615,11.475354891550623
11.343926443229691,25.709130030151,14.365203586921314
3.7039176609549997,12.224966128415474,8.521048467460481
0.0,10.056381155994018,10.05638115599401
7.990089380818091,18.53220580594069,10.542116425122607
13.511456524052988,23.694896477258055,10.18343995320507
19.038579651790712,28.260279302196352,9.221699650405645
17.637950134268095,33.51084903628109,15.872898902012999
15.922247246093292,28.167805614483484,12.245558368390178
22.19259977609002,34.25078800155595,12.058188225465925
21.90186623919419,34.57788967904679,12.676023439852608
4.535869436233838,11.424098430389108,6.888228994155243
6.141342209991137,19.896314803356347,13.75497259336523
9.423000645179627,15.357249502724528,5.934248857544912
0.0,11.129033313274988,11.129033313274993
0.0,6.268274098914446,6.268274098914445
5.179380727018781,20.897038695709796,15.717657968691011
Next Day,Next Day
0.0,7.440923900168885,7.440923900168886
0.0,19.31388658017805,19.313886580178046
0.0,6.433948359328859,6.4339483593288564
5.1332519471020674,16.380265982122403,11.247014035020328
0.0,15.659267403939566,15.65926740393957
6.18972094751355,18.72146830070021,12.53174735318666
2.878386843923863,6.47614912289508,3.5977622789712234
0.0,10.701119128646056,10.701119128646049
0.0,8.004522645116566,8.004522645116571
0.0,16.286807948034323,16.286807948034316
13.956525624339719,21.184853190944892,7.2283275666051825
18.97822556509226,21.34994607839647,2.3717205133042167
20.771718948600807,30.143062663711817,9.371343715111013
25.560468673666918,38.68383699912812,13.123368325461193
36.61832712971304,39.970308615515364,3.3519814858023143
4.09641248081968,9.508974447556653,5.412561966736987
8.630872274670622,12.81258278162133,4.181710506950721
0.0,12.604322559602736,12.60432255960275
0.0,8.622842948370646,8.622842948370629
4.56667507978824,14.742657075299405,10.175981995511165
0.0,9.344521424801144,9.34452142480113
0.8785759463800673,2.8693101981954783,1.9907342518154234
0.0,8.720519107371274,8.720519107371272
0.26393868943597454,9.756780045834262,9.492841356398314
0.0,0,3.628981127064316
Next Day,Next Day
0.0,0.024421499230168564,0.024421499230168564
0.0,4.561522377113162,4.561522377113162
2.100993655856797,7.40709231589202,5.306098660035222
4.12322129167679,19.1535199707007,15.030298679023911
0.0,13.51201695069458,13.51201695069458
1.1847522988107997,9.490396627204404,8.305644328393605
5.475209455828583,16.75770501690115,11.282495561072567
10.472540542943364,28.170013412583117,17.697472869639757
18.910410514684585,26.490333300923126,7.5799227862385425
26.25750878192312,42.300421767053976,16.04291298513086
6.394039332671355,23.534437520873126,17.14039818820178
0.0,3.04722058572861,3.047220585728607
0.0,9.148908226858396,9.14890822685839
0.0,13.36299323409483,13.36299323409484
2.936387332477267,14.773480869744787,11.837093537267506
0.0,6.821502592475554,6.821502592475564
0.0,6.8090067958679015,6.809006795867912
0.0,8.388960492857905,8.38896049285792
0.49071256600853985,16.354130053130007,15.863417487121463
13.566344264291104,25.896564396794872,12.330220132503761
2.6653852157654114,8.312145373361261,5.646760157595854
0.0,12.622828349588815,12.622828349588818
9.534315388636571,23.161173986635163,13.62685859799857
19.523502478939918,29.788361873664087,10.264859394724157
27.606739279871192,42.67846107717685,15.071721797305633
29.43006886197503,36.741666472519285,7.311597610544237
23.98607316153044,26.49433912630235,2.508265964771918
20.88734244109071,28.280915066389127,7.393572625298394
0.0,12.521851285450737,12.521851285450733
0.0,2.5319350417436794,2.531935041743668
0.01872579978152089,0,13.881244854801624
Next Day,Next Day
0.0,10.268720768131882,10.268720768131882
7.0126443382932155,11.081133580215669,4.068489241922455
8.338738724530888,22.34863459017703,14.009895865646142
0.0,10.272472522962289,10.272472522962286
6.689236252389385,11.45351877699455,4.76428252460517
10.37494272806844,22.191164225182327,11.81622149711388
6.625852410158416,21.431100879914993,14.805248469756584
16.823577713309618,28.951350615276837,12.127772901967221
25.55510997432434,39.824916729607,14.269806755282664
27.37902232213689,48.51544680355293,21.13642448141605
31.46244027738439,39.24480909463506,7.782368817250683
38.57988832019798,46.16079316737925,7.58090484718128
24.298363166890454,37.89674522555376,13.598382058663304
18.44950652604183,25.334773781107657,6.885267255065836
5.101240206588017,21.711493885248416,16.61025367866039
18.764923133254143,33.38089235110871,14.615969217854563
24.9264281306435,29.514829710175803,4.588401579532301
26.41343000128495,40.4127944328979,13.999364431612953
0.0,1.328978132147796,1.3289781321477907
0.0,18.23024899206837,18.230248992068354
16.177873366969663,25.99453937486254,9.81666600789286
0.0,13.621528281637723,13.621528281637731
1.8794030002966906,11.457107664725697,9.577704664429032
0.0,3.0634675054360514,3.0634675054360256
0.0,6.258780699233796,6.2587806992338155
5.0867042723301665,14.521141196698125,9.434436924367963
0.0,5.690913685606915,5.690913685606911
0.0,8.556496052289333,8.556496052289305
5.678763968149951,12.702963863920218,7.024199895770268
Next Day,Next Day
0.0,8.47213946109313,8.47213946109313
0.0,6.9797938095122944,6.979793809512293
0.0,5.314734149606522,5.314734149606526
0.0,7.7441084093649835,7.744108409364988
7.491019321853798,16.983500548348758,9.492481226494961
16.08732483174927,25.12163558506377,9.034310753314502
13.887139158946937,20.139913086890772,6.252773927943839
0.0,14.543374434297633,14.543374434297624
0.0,6.657711832817228,6.657711832817224
0.0,11.177161081602804,11.177161081602806
0.0,11.177374758123875,11.177374758123868
8.450853490133937,9.52313874837057,1.072285258236633
0.0,7.503742888203078,7.503742888203075
0.0,1.7688764752622035,1.7688764752622133
0.0,9.1259564820013,9.125956482001321
0.6916428279087654,8.314343812090158,7.622700984181408
0.0,22.568107065803076,22.568107065803098
20.84376484199396,37.49774865335536,16.653983811361407
36.85321757961384,48.35633543435017,11.503117854736347
17.719755172865746,21.79348372277252,4.07372854990676
0.0,15.283719546143402,15.283719546143418
1.3987637863689883,9.900440334959285,8.501676548590273
3.4435746940665126,15.017527749590045,11.57395305552353
11.195549560855682,14.359428160810467,3.163878599954769
7.567053476139563,23.46519122396893,15.89813774782938
16.00302618001325,21.74221345954669,5.739187279533446
2.185114027268412,9.884041404217498,7.698927376949076
Next Day,Next Day
0.0,4.980827498918036,4.980827498918036
0.0,2.6001520050428226,2.600152005042821
0.0,9.586467292170632,9.586467292170632
5.449187401953473,20.84382897496249,15.394641573009022
0.9908137051398711,13.459200473745668,12.468386768605797
2.877745933920778,10.936590421021748,8.058844487100973
8.647643697794194,11.180268260883963,2.532624563089776
6.749711243797776,14.4479714072925,7.698260163494723
14.064602695225744,26.589791566355444,12.525188871129693
20.857509752230598,28.41265374617437,7.555143993943768
0.0,10.628046075404,10.628046075403997
0.0,9.224425216198341,9.224425216198352
0.0,8.330704996028146,8.330704996028139
0.0,10.7832158785952,10.783215878595195
0.0,8.089972632494721,8.089972632494714
0.0,9.695939503175197,9.695939503175195
8.475333350546492,8.955851755613992,0.48051840506749954
8.318098006872646,17.636665493194897,9.318567486322243
3.4311651821372777,15.29053763129997,11.859372449162702
14.550248866389268,27.72050962841905,13.170260762029795
20.25051774962668,27.439617219880063,7.189099470253375
19.006520726356143,31.46962294832639,12.463102221970264
18.3580941806203,27.68847207594297,9.330377895322684
7.607023460583264,17.113031888221144,9.506008427637902
12.989099073299826,20.666592289983726,7.677493216683892
0.0,5.998887343684316,5.9988873436843315
0.0,10.999523519884065,10.999523519884072
0.0,16.954428965780835,16.954428965780828
11.438455431534521,13.00460433099164,1.5661488994571338
Next Day,Next Day
0.0,6.815715008968229,6.815715008968228
6.159377283555619,7.273088655711151,1.1137113721555325
0.0,8.555911764470554,8.555911764470556
0.0,11.394569878355398,11.394569878355396
0.0,7.286933113871285,7.286933113871289
0.0,8.909662693059332,8.909662693059328
8.772898645871393,19.462255525084217,10.689356879212827
0.0,12.519613683266016,12.519613683266025
6.669653373796564,20.18947924104438,13.519825867247818
14.309328222437387,23.38087258638984,9.071544363952453
0.8070406937545442,6.493506707298366,5.686466013543824
4.775940941847466,8.899659336408888,4.123718394561423
0.0,11.26946935182363,11.269469351823616
0.0,8.787028295024356,8.787028295024358
2.1654283917581836,10.845456066466426,8.680027674708246
4.741727040544816,7.469782239189101,2.7280551986442916
2.772796694728754,11.256220130069636,8.483423435340887
1.8099100749436445,14.047819660759416,12.237909585815755
0.0,7.236532530457168,7.236532530457157
1.3289196273485118,8.41873494417456,7.089815316826046
0.0,13.951124126044817,13.951124126044839
12.08059108563998,14.074894791958116,1.9943037063181288
2.719873088945292,7.484736531962483,4.764863443017173
4.832384480505652,28.429255852143797,23.59687137163815
25.20916179187327,33.117909844230326,7.90874805235706
18.562431993748362,36.81298313033557,18.250551136587177
0.0,16.280895166650453,16.28089516665044
15.58059770324536,22.671398735415607,7.090801032170273
0.0,3.862656981204907,3.8626569812049016
Next Day,Next Day
0.0,3.4582996177231102,3.4582996177231093
0.0,16.69007972145944,16.690079721459444
0.0,11.122090012700603,11.122090012700605
6.791827654258952,25.82833007931088,19.03650242505193
24.986449264450798,25.06660688185123,0.08015761740043637
0.0,11.118889817239051,11.118889817239047
2.4386146932016857,18.330715489043072,15.892100795841392
0.0,11.884782432084094,11.884782432084092
4.825524144502154,14.398171083766186,9.572646939264047
0.0,5.640299411818802,5.640299411818813
5.089916201382465,8.15368298714381,3.0637667857613478
0.0,11.485886350681682,11.485886350681696
0.0,8.519927540282225,8.519927540282218
4.843584140622795,14.659476973298354,9.815892832675551
13.840364882466645,18.493697867592147,4.653332985125493
2.6136233077685915,11.644363868670752,9.030740560902162
3.475411366648302,23.621899445517982,20.146488078869687
22.102167321295354,29.45499583712919,7.352828515833822
0.0,7.02790639253837,7.027906392538367
1.2371781241085955,2.5929455490901887,1.3557674249815976
0.0,10.947819383729382,10.947819383729385
0.0,18.393024368798535,18.39302436879855
6.048288884526983,19.834886809732893,13.78659792520591
9.126872472813716,16.54580641674403,7.418933943930339
12.468844251088967,33.19547959549169,20.726635344402716
26.4914974338094,41.56034797406227,15.06885054025286
36.821641056145154,42.179746380423296,5.358105324278164
38.75353737641183,42.19328434326411,3.4397469668522813
30.12129370409366,43.37782992780467,13.256536223711015
36.028670972004136,46.22700339078767,10.198332418783565
10.492711039402707,18.307419453652415,7.814708414249732
6.170527860631012,11.762701948123151,5.592174087492124
5.1567460516820915,15.059345605652084,9.902599553969981
3.323412295316814,15.979671342670656,12.65625904735386
Next Day,Next Day
0.0,2.6918201705833837,2.6918201705833837
0.0,19.18096684999533,19.18096684999533
0.0,9.293779764423434,9.293779764423435
0.0,7.110640790482236,7.110640790482235
0.0,11.511274084526761,11.511274084526757
6.127037629170559,18.915861147527778,12.788823518357207
0.0,10.807512464189557,10.807512464189548
5.977487140948739,11.20654766295553,5.229060522006796
1.4269731006982624,9.047731858626378,7.620758757928124
0.0,14.562341838121256,14.562341838121245
0.0,7.1648499662885285,7.164849966288538
0.3245141595257621,13.221989682854286,12.897475523328536
1.2804348188834638,2.5194773739373204,1.2390425550538655
0.0,3.5073270747304264,3.507327074730445
0.598695427858047,12.751249584164725,12.1525541563067
0.0,11.082044560399083,11.082044560399064
7.003127785848164,16.147686687261796,9.144558901413653
14.008002754373763,16.004429912711885,1.9964271583381166
13.626917485465185,19.823037510750794,6.196120025285632
16.916118216777647,30.95969011174759,14.043571894969954
1.6804423412344818,13.967763909238897,12.287321568004401
13.194001325923864,20.41240566233995,7.218404336416059
18.144286309192182,22.11649230281745,3.9722059936252396
21.105720527193967,39.676694154033555,18.57097362683958
18.116313177953373,28.089635434504885,9.97332225655153
26.712498594590897,39.064555743339895,12.352057148748973
0.0,4.610244885467864,4.610244885467849
0.0,0,8.803879915981748
0,0,0
0,0,0
Next Day,Next Day
0.0,5.15847892218698,5.15847892218698
0.0,16.280465441502976,16.280465441502976
15.256996977101227,25.793330144048564,10.53633316694734
25.582008812010884,43.10874299797264,17.526734185961757
35.855567025939756,39.34943766890634,3.4938706429665825
29.758165365237616,34.174950612773145,4.416785247535535
26.842900980823337,38.54168308598488,11.698782105161545
27.989570580444415,37.23576506227389,9.246194481829471
31.835346072597076,48.1378477107053,16.30250163810822
47.93991693447175,58.08357354636773,10.143656611895977
29.49786294252931,43.13372690396503,13.63586396143573
33.38465074317884,35.324594732118726,1.9399439889399002
6.687665166956407,17.40822706466713,10.720561897710722
9.140475107679634,23.120178126330444,13.97970301865082
1.67517296641131,6.902025539487397,5.22685257307608
0.0,6.94574401790527,6.945744017905272
0.0,8.209882859927575,8.209882859927562
0.0,10.400320333572097,10.400320333572088
0.0,7.188047922493354,7.1880479224933715
0.0,4.646844812553809,4.646844812553783
0.0,11.712826882558034,11.712826882558016
1.3867986694375531,11.158454783469836,9.771656114032272
10.519208393951146,0,17.724089791814478
0,0,0
Next Day,Next Day
0.0,4.543077343505132,4.543077343505135
0.0,9.252998678121031,9.252998678121026
0.0,10.348108638894686,10.348108638894688
0.0,17.115996189911613,17.11599618991161
13.410685068894821,22.506131508530643,9.095446439635822
0.0,3.9452154980492935,3.945215498049306
2.012944622252121,13.16577906974993,11.152834447497797
0.0,6.081970136148499,6.081970136148506
0.0,7.8186530013474,7.818653001347406
0.0,5.847991774168094,5.847991774168083
0.0,16.740258003926556,16.740258003926552
2.235688197870161,10.117757118719396,7.882068920849223
2.217374332064253,13.868659225340764,11.65128489327649
0.0,11.22261004449416,11.222610044494134
0.0,18.601620107287374,18.601620107287403
2.3989733500842476,9.88955610918174,7.490582759097478
4.658893032982235,6.9560076119234395,2.297114578941194
0.0,10.771842195523902,10.771842195523902
0.0,4.473421761621523,4.473421761621521
2.2756168305232904,4.453801573453632,2.178184742930358
1.7708676472085472,12.35511144015237,10.584243792943832
8.672864568970681,20.20923554484591,11.536370975875224
14.914366109625973,20.434218464830792,5.519852355204803
0.7990660793179245,0,7.43478500434408
0,0,0
Next Day,Next Day
0.0,9.482149395822688,9.482149395822688
3.554544679392613,5.97011198914706,2.415567309754448
1.935480699599589,5.716899622258763,3.781418922659176
0.0,19.096469572151523,19.096469572151523
3.365160614275659,11.552586859834236,8.187426245558576
7.807093122565632,19.69444044951789,11.887347326952257
9.083821245302602,16.249366564776608,7.165545319474009
0.0,13.251872693754308,13.251872693754304
0.0,11.100376837127854,11.10037683712785
0.0,6.494444371112024,6.4944443711120154
6.086593160690882,17.73760259424955,11.651009433558661
6.708988287190692,12.144151364741333,5.435163077550653
2.7545731719961566,18.067094010544622,15.312520838548469
0.8529600778934423,8.49927039633127,7.646310318437838
5.4545442025588216,11.738543968553785,6.283999765994972
11.232858973706357,24.966538670172127,13.733679696465778
3.8158201309113053,16.240080797890897,12.424260666979597
7.627076345584328,20.770973437798347,13.143897092214015
