reneged patient id,reneged patient time
14,14.745622014345287
15,16.658116022641856
17,14.084593774019147
19,9.391958482197424
20,28.84854896421207
21,11.112125019999041
26,11.833712174229106
25,17.63358469308156
23,23.65157942037041
29,11.67142516547456
28,27.242660666361033
27,34.46376040886024
30,19.9724224729557
33,26.665813813730097
36,23.75873602273279
35,30.56878056144228
37,21.879026362911162
39,23.30682702886827
43,10.004358108276762
47,11.590143353299538
48,11.477154819893059
49,11.016819951000912
52,13.99689569715241
60,8.809858860395593
62,19.179738378398156
63,24.795574145935575
67,10.859345338275205
61,30.32107667006653
65,17.24350715274926
64,25.68927457519959
66,24.520580579114835
68,24.22996747388737
71,13.266385130889205
70,29.296064415159833
74,17.37127149053117
75,8.513994965473387
Next Day,Next Day
3,18.52846571016335
9,22.208462435192455
10,21.938266725618035
14,8.984511354865688
16,14.80485544640375
13,23.970885046556177
20,11.909866009306441
22,12.55946140829029
27,8.317888928113831
25,31.362557269154763
31,9.1463022365661
30,31.555751663794155
32,18.320527964470443
29,34.35920039039047
36,8.018239824696877
38,13.435109431799447
40,14.921169154160964
42,18.73345372177286
44,10.178280156392276
46,10.982369783275487
47,13.538236883519517
51,11.260339648460047
49,24.888263159788323
55,12.216407344178151
52,31.665826562289567
56,19.806446114279595
61,27.18758302852541
64,19.954875138418288
65,17.15631422969949
63,26.421406677901473
69,12.58712800200442
70,15.192724425794381
73,9.29028379380793
71,12.734516558010057
Next Day,Next Day
5,8.68644095799997
11,13.905684525594921
13,13.912791402298964
17,19.352379948820953
23,8.07429017583405
19,15.793058900268662
22,10.479894960867199
16,23.468543587078457
15,26.676895993646966
24,10.762268951736644
25,14.171622122375254
21,21.357659790640355
20,27.54213487288135
28,15.482663032902224
29,12.253849991691027
27,34.934088222048274
31,27.47191619785812
32,24.640163788382694
34,11.318215721783616
38,9.549669149949892
39,9.120578610130792
37,15.393868705371261
40,11.477907740467373
42,10.860498863868116
43,13.332139904809168
46,10.227556399102212
50,10.250734266898803
45,20.322783575982612
51,20.036369296774353
54,17.856659538914954
56,9.561440300398289
52,24.30311749040476
55,14.091567076392096
53,22.881570130703693
59,11.369566444375891
57,20.919922463465696
60,17.91637899166045
61,14.705930245222476
64,19.090052444057847
62,21.365437333286877
66,12.498640297494774
67,14.368141891112543
72,8.996506310787709
74,17.007259390545244
71,33.733395032840406
73,22.406794537819735
77,27.584837077243662
76,37.857721031051994
83,11.330128157679155
81,27.094148694223122
79,32.83756626520068
82,24.177827111157512
80,31.95555411636667
85,23.49484354797164
87,27.177898376890823
89,28.89493515077521
93,14.279341187108912
Next Day,Next Day
3,13.082347188416158
4,14.670846369195118
8,11.51068815211233
6,23.727804434499184
9,10.141019210128832
7,30.313280786806576
12,30.509623735138128
15,20.37231444865779
19,10.044434669979978
14,30.331095843171006
16,23.13819176165542
21,15.32654051573347
22,15.431274843640978
24,14.508602270349556
23,24.098258087505982
20,38.923249713889575
29,11.588741029475614
33,18.277507338172427
34,14.819334336865609
35,17.49784287990994
32,37.46638691295999
37,29.787113651216288
40,9.86684892120843
39,18.073134499873618
41,19.13660768024235
45,8.9803366813953
46,8.406103532673427
50,14.033762519466592
49,17.247330370488612
47,22.202231889971557
52,19.651274314953326
54,13.995117024376384
56,11.548142236970477
59,10.873636709160621
65,12.322792384474724
64,15.617963649410115
63,24.231362246388017
71,13.499708308860761
70,17.293048490326896
73,22.929415070009895
75,15.030785769731153
76,10.191464196800894
77,18.022589046594078
Next Day,Next Day
8,16.38928717311974
7,31.134856855164315
9,14.430031936421486
12,13.724208742378337
13,10.89234122002216
17,24.07965236269716
19,16.281247619027198
22,18.547488004181247
24,17.2288895461449
26,16.304720099971746
25,34.48580226884576
28,22.984144049848624
30,29.32219359457801
33,24.780044775855913
34,25.314482185901284
32,35.64956893301991
35,13.413697301079907
39,11.600210116550386
37,17.020299402787373
40,10.163677772548567
42,8.41431231102348
44,17.701815371873778
49,8.019403851370953
52,9.463485201219612
47,25.621427933398053
53,18.619211396635706
50,26.227971599086345
51,28.48703409009994
56,18.431028274897812
55,23.786484923128228
59,12.409171268259456
58,30.624699998997585
61,17.530679006107732
67,15.191334062755402
70,15.791803020658733
73,21.20652634571502
74,18.948917310589422
72,27.012141012013387
76,14.04666140489627
Next Day,Next Day
2,10.444725621222364
5,10.089066961196806
13,10.183845047662299
7,18.995533115518437
11,16.34997156854244
10,17.999383364142382
12,16.122475543458073
6,24.43550833802802
14,10.679522999658356
9,35.439666933628374
16,18.729966124462713
18,12.438142114226096
20,17.841852220717556
22,8.084550756954826
27,11.911711651696322
28,10.397955908141057
29,12.550784654937615
34,17.95490381987159
35,22.748703578614453
38,23.27982929699823
41,17.497253243629615
43,14.162457552426872
46,19.637479053873108
47,18.00604876091515
49,14.060887762145853
52,17.761953930427694
56,8.1106766322591
53,24.343693673241745
55,15.637382365329245
57,19.37727320658601
60,17.79061863624952
63,22.109900788562754
62,29.99479056189466
65,17.428535944749683
66,16.056795329086924
68,15.030400780333935
69,18.523801319889287
72,14.139237939661996
71,19.564036014279964
74,17.672802399308807
75,18.36512298471331
79,19.496098539402965
80,22.781897888583956
78,29.877166744114163
82,28.096988757975623
81,31.009359658324854
84,11.977780142404981
85,9.659943369252119
88,22.758778100087113
90,8.250374572157796
Next Day,Next Day
2,17.656229243620167
3,19.752049650443805
7,17.64126745935433
6,23.5060137556221
11,25.951456382059035
13,12.921848298243404
14,13.368002180835902
10,35.85432392719646
16,21.549278854756977
20,15.72741338721086
21,10.986332000393176
15,32.30376271555245
18,23.481698861231422
19,26.267078639506323
24,39.45167436082751
27,11.926305578912633
28,12.950987349269042
29,14.04714812609754
26,20.905956649609692
31,14.569793015353923
33,11.0742982469242
35,19.877601845629158
37,11.76068046638332
36,14.342072214921416
38,13.294773552033575
43,17.15140762475795
42,24.97088615448712
44,17.546192444953164
47,13.976212650438754
50,8.290336690303747
51,9.203000102371334
49,34.808598977346776
54,11.973364318805096
57,19.3571798446485
60,13.759427675851754
56,26.70948684137298
53,36.30950020771712
59,25.514320685734532
62,16.86376837369943
58,38.18434756123676
67,11.600182664723661
63,22.79766079964088
65,23.043082583252385
68,20.17705441536475
66,25.591628794503436
69,18.646348562083062
70,17.492474025553122
72,20.629550131175222
76,16.78785272882328
73,27.800606329576112
80,8.190676322271429
75,32.0313473704818
77,27.17727328332097
78,32.476039969002386
79,30.811162044180435
85,13.607043578794844
86,9.619964144142727
83,26.358686807115532
84,32.676189003956836
89,16.3992219836598
92,13.393652464288039
88,24.56322694702493
94,11.26903247773015
95,27.054449486510407
Next Day,Next Day
5,17.112896170090156
6,20.3688466020865
14,11.764413951920481
9,26.84165038434537
8,30.23691524988866
10,27.15923088357554
12,24.405283912946295
13,22.869631776374774
11,28.945322721454232
18,15.690018991380626
19,35.89320279068991
20,30.71571254989773
22,28.71057965309835
23,29.19222300666921
26,13.387354727272509
25,32.3830366512008
30,12.15287774143934
32,8.54488214075596
31,13.030098097498893
37,9.641318228303732
43,10.990987216951368
38,35.681647368382215
41,24.986630338477028
42,34.960862746409305
48,8.883248538762757
50,12.106715204858745
47,29.498982703017077
49,24.152289230243696
53,11.427394119115945
55,11.75094339754412
58,16.12521011853471
57,19.322556350701518
54,34.39024698399243
60,17.1401784789997
59,20.904870866352212
56,31.80622748633607
62,10.378804704916718
63,10.554095442437074
67,16.467676655500554
69,13.40044429483379
72,11.9606959715303
74,10.11699733518958
73,16.53217398485458
71,18.547669174894338
75,13.215620039841838
Next Day,Next Day
3,17.094419137928483
4,9.124672574483078
9,14.24032007831405
12,17.169564329210473
10,37.05470238375716
14,9.916923007561763
13,23.093868153900374
16,19.295928228113084
18,13.303076327026204
20,8.671505752494767
19,23.901147976177384
23,19.41324807069543
24,17.861443581580545
22,24.21447551192466
26,14.521631824823757
27,12.698272448723344
28,12.189919209662321
31,8.005042241250067
36,8.733581324473079
37,14.49102391119635
39,20.013020514490393
35,28.389817182045107
40,25.48698640562486
42,11.30424428457681
41,23.48741427703513
44,15.752778051845212
48,16.290333365144676
52,11.983447160134403
50,26.394002185111304
53,14.54957169838201
55,15.315647472588296
51,35.56726380067889
54,25.38448858900381
59,19.365641516458993
58,23.24631949364806
66,9.796088271167378
61,22.736209314344364
65,23.398812000996884
64,24.617338824759884
69,8.469827264553487
62,30.83060677908918
67,21.65938283311897
71,16.968457486499176
72,12.109352706599054
75,19.28109141924324
77,13.112868312111175
81,12.374148325448346
Next Day,Next Day
7,15.4742116383308
10,9.309199822077971
11,12.629030873292564
13,20.2825171582691
15,15.441685101291725
19,22.835880669055015
20,16.814907161063815
23,13.082927205517308
26,14.509249931892413
33,20.18280270742241
34,21.490943170509496
39,13.34521597216036
36,23.092664762420867
38,17.353733982996374
37,24.97060583484523
41,18.000457589418602
42,26.835947398803228
44,23.659503918728603
45,9.667108966011938
43,28.96402063059878
48,12.23015917137542
51,23.3626839311068
52,18.77182052046362
54,11.89756474041468
56,19.08333527905313
58,29.877179966084782
61,18.438312064224476
64,8.043764248222033
63,10.703653720132422
62,25.988155670216884
60,32.71549432445738
Next Day,Next Day
